date,portfolio_return,turnover,cum_return
2024-01-04,0.0028228681404560796,0.5000000000000001,0.0038228681404561815
2024-01-05,0.2389266952004632,0.9000000000000005,0.24466677146004634
2024-01-08,0.04853679493798172,0.9000000000000005,0.3063235740839825
2024-01-11,0.07507844967058566,0.8500000000000004,0.40570664636843046
2024-01-12,0.04980972783320344,0.8000000000000004,0.4771302184837354
2024-01-15,0.06078628471619833,1.0000000000000004,0.5683966067258717
2024-01-18,0.114275411348237,0.8500000000000004,0.7491941707233758
2024-01-19,0.16495053132753207,0.8500000000000004,1.0394738727499417
2024-01-22,0.1347773705074985,0.9000000000000005,1.3163882724106735
2024-01-25,0.245890119706547,1.0000000000000004,1.8882816502729862
2024-01-26,0.1099146647608145,0.8500000000000004,2.2086344412478267
2024-01-29,0.24042529613291672,0.9500000000000005,2.9832799614083587
